Samples,VPA,FA,VPA_FAnC10,VPA_FAnC100,VPA_FAnC101,VPA_FAnC102,VPA_FAnC104,VPA_FAnC107,VPA_FAnC109,VPA_FAnC11,VPA_FAnC110,VPA_FAnC112,VPA_FAnC113,VPA_FAnC114,VPA_FAnC115,VPA_FAnC116,VPA_FAnC119,VPA_FAnC120,VPA_FAnC121,VPA_FAnC122,VPA_FAnC123,VPA_FAnC125,VPA_FAnC129,VPA_FAnC130,VPA_FAnC131,VPA_FAnC132,VPA_FAnC133,VPA_FAnC135,VPA_FAnC136,VPA_FAnC137,VPA_FAnC138,VPA_FAnC139,VPA_FAnC14,VPA_FAnC140,VPA_FAnC141,VPA_FAnC144,VPA_FAnC146,VPA_FAnC147,VPA_FAnC148,VPA_FAnC149,VPA_FAnC15,VPA_FAnC151,VPA_FAnC152,VPA_FAnC153,VPA_FAnC154,VPA_FAnC155,VPA_FAnC156,VPA_FAnC157,VPA_FAnC158,VPA_FAnC159,VPA_FAnC16,VPA_FAnC160,VPA_FAnC161,VPA_FAnC162,VPA_FAnC163,VPA_FAnC164,VPA_FAnC165,VPA_FAnC166,VPA_FAnC167,VPA_FAnC168,VPA_FAnC169,VPA_FAnC17,VPA_FAnC170,VPA_FAnC171,VPA_FAnC172,VPA_FAnC173,VPA_FAnC174,VPA_FAnC175,VPA_FAnC176,VPA_FAnC177,VPA_FAnC178,VPA_FAnC18,VPA_FAnC19,VPA_FAnC2,VPA_FAnC20,VPA_FAnC21,VPA_FAnC23,VPA_FAnC24,VPA_FAnC27,VPA_FAnC28,VPA_FAnC29,VPA_FAnC3,VPA_FAnC30,VPA_FAnC32,VPA_FAnC33,VPA_FAnC34,VPA_FAnC35,VPA_FAnC36,VPA_FAnC37,VPA_FAnC38,VPA_FAnC4,VPA_FAnC43,VPA_FAnC44,VPA_FAnC46,VPA_FAnC49,VPA_FAnC51,VPA_FAnC52,VPA_FAnC54,VPA_FAnC55,VPA_FAnC56,VPA_FAnC59,VPA_FAnC6,VPA_FAnC61,VPA_FAnC62,VPA_FAnC63,VPA_FAnC64,VPA_FAnC65,VPA_FAnC67,VPA_FAnC69,VPA_FAnC7,VPA_FAnC70,VPA_FAnC71,VPA_FAnC72,VPA_FAnC73,VPA_FAnC74,VPA_FAnC75,VPA_FAnC76,VPA_FAnC77,VPA_FAnC79,VPA_FAnC8,VPA_FAnC82,VPA_FAnC84,VPA_FAnC85,VPA_FAnC86,VPA_FAnC87,VPA_FAnC88,VPA_FAnC89,VPA_FAnC90,VPA_FAnC91,VPA_FAnC95,VPA_FAnC96,VPA_FAnC97,VPA_FAnC99
T1_P2_V4,vpa,cntrl,-0.05603299213950594,-0.06412489069343255,-0.22204603717581672,0.31402869699503433,0.031882483072631855,-0.4971138632167272,-0.27842537182465166,0.07597785503459578,0.1682685172575938,-0.07871349517755905,-0.09484275465047474,0.20797375415626235,0.22956938890487247,-0.5445266794413938,0.7001639095652615,-0.14295625955480334,0.27672479375144643,0.2504717395658367,-0.48574162957388006,-0.10327139569966802,0.2245662239803906,0.26993831910387023,0.012363530575411463,-0.16949834461065155,0.2002129066934919,-0.582010918944697,0.28046187719447463,0.2026073265833358,-0.11934580023125584,-0.5529394967787827,0.20287791383574588,-0.5936297369076955,0.22112182738219147,-0.20028120711147737,-0.4297087253001782,0.004014274475423546,-0.18616931788007607,-0.006660603396665819,-0.3126931743658409,0.050265917470163596,0.11384543861383681,-0.3005355943694384,0.13513796594776398,0.28207000990723663,0.21347652382128907,0.19814507704844914,0.15555833047360137,-0.017214313923967092,-0.1212897989243126,0.2402822757517269,0.2356530142575448,0.019262381041163654,0.01817108383515642,0.0736019340400841,-0.011129116059989605,0.1996741937902351,0.9299054156724537,-0.09310288527516089,0.04167723856163841,0.21995880535688753,0.016212859417690316,0.13291696397342426,-0.06282909754475553,-0.5639467055802626,0.5183324393384986,-0.07456504006947427,-0.146746185037133,0.09061460407998138,0.02249261742613358,-0.1227528534945603,-0.163590757714277,-0.08668613567306768,0.4977915909538614,-0.09848391839185668,-0.05638410764115311,0.1095982566243717,0.13357920751685715,-0.006233958764009084,-0.29659405400072164,0.015348898009231865,-0.03916477802279862,-0.05492898619289849,-0.2955419164748174,0.20647407282360142,-0.18885448598362511,-0.04789921610440079,0.15736270928411958,-0.012769658571424005,-0.2685088317145849,0.409560249984037,-0.09781011443705534,-0.15138632899878085,0.9365486452778263,-0.19518086957510813,0.18204249223377453,-0.3349355842711662,0.020681559195078227,-0.2723340970093404,-0.18683011635902774,0.04687289502368377,0.03200221775143525,0.16361328624577118,0.15383756078696487,0.11061556502256893,0.32907057035510956,0.29160481899338825,-0.008554323547783162,-0.04584035754319185,0.22586438128204978,0.062105991562816994,-0.2679085687210568,0.15810866419212768,-0.5310099556862389,0.011126665161672966,0.0491703410889493,0.045075497202097366,0.22829672895592965,-0.41735469540562853,-0.14673105814935145,0.041585742974175575,-0.15461477170564925,-0.7428723712183251,-0.2726856716969981,0.06716727036129123,0.04770152721295021,0.09255800372779718,-0.4726929900041448,0.06809705655741996,0.1365510076539806,-0.3776305942275028,0.10478531152787643
T1_P2_VFA2,vpa,fa,-0.1349380518095466,-0.05812184039637165,-0.3236579845716981,0.13607823350546944,-0.08099522630833504,-0.5901064248709534,-0.1758863040533778,0.06530055253556244,-0.08451243143290621,-0.06782845415509088,0.2231624087671674,0.08981624888696726,0.12402141314100878,-0.41948407004179866,0.4013815185389579,0.37622851508681854,0.10911349501544375,-0.06111964419100338,-0.37187457389765055,-0.13327428289379037,0.14789420251514562,0.27710144516327057,0.03119535329352405,-0.18687378643395547,-0.1595216606783686,-0.43578382039731434,0.170093941796323,0.11192204066538437,-0.15106806698586206,-0.1823561899074392,-0.04802439326923608,-0.471957550731381,0.27769482826472963,0.16826791659799187,-0.3899397019183669,0.033802019455056766,0.0991265433065425,0.023758631376728758,-0.4000173810067249,-0.07885299334826118,1.1827574457496566,0.11490528498480906,0.11109893570168392,0.16855478167002377,0.16082640381484764,0.11916646637145142,0.18827694066700282,-0.07412617353358054,-0.08432721588845081,0.15469479358534372,0.019775986830743192,0.5041997219951038,0.04935431951832803,0.12015445979583082,-0.25780688768939897,0.1739490755429067,0.8268102680007566,0.0785098590460838,0.10793247564192254,-0.22314488762460696,-0.005486298818389949,0.13864879655498152,0.034158737056732176,-0.03835867270919852,0.5068513536097368,0.3109607092558568,-0.04095941682195144,-0.012730733969187683,-0.5422907168731586,0.03937243162583305,-0.19926180047204078,-0.018912619544877936,0.35921584428029785,-0.11894773595643966,-0.06066301705016119,-0.015520383208298605,0.07521804622400166,-0.030249044985140396,-0.1245267258346949,-0.08219290507331292,-0.10086770547172812,-0.05996216637327563,-0.4591462398830439,0.07469998738342398,-0.13681131134310406,-0.1838778726515768,-0.09925364206197407,-0.15801844409094126,-0.42205937893913453,0.19606327513353208,-0.12951403415863752,-0.1642293735516951,0.45809937177764615,-0.5865561901110801,-0.07196243963242578,-0.28134268502987947,0.013222310219152544,-0.17488376914964832,-0.04852678561510582,-0.05028491674938273,-0.04009876605481995,0.03715128258502555,0.31458774575803017,-0.04165555422867499,-0.21970916876411983,0.28542602446257015,-0.31872647439879886,-0.16464367414169628,0.618938797298537,-0.025719045026473278,-0.09958512745068812,0.29388951277019354,-0.3529068742021866,-0.3058685047500794,-0.08139003302807675,-0.0599560256043428,0.14330889619841006,-0.7333221831996154,-0.20904625092324647,-0.03801238210058853,-0.29942955385188874,-0.8516253971220377,-0.19492593734084793,0.053204891925864424,-0.046709320172032345,0.2593685740625631,-0.423840813835935,-0.03949524567246128,-0.25765445473361726,0.3235113216035056,0.1689069281250237
T1_P3_C4,cntrl,cntrl,-0.005010457701715522,-0.033766160031152376,0.018020467290087487,-0.22584060366592554,0.01914577073650433,0.3346977726536656,0.1659227863901066,-0.1380412754481448,0.08332435071410571,0.10354241485098636,0.1147891686485709,-0.41376707149678876,-0.11103208894366591,0.42225175103565254,-0.05800498374387525,-0.1340711936143763,-0.302412315255245,-0.30004442362074196,0.32952903812074413,-0.13698103366851963,-0.4030696314537168,-0.45250763772625985,-0.16871021176349804,0.053293522676168936,-0.0917361768615877,0.43786543856515886,-0.41759375061411835,-0.3692013260234002,0.09595829291704391,0.3276674942591504,0.11165786966932548,0.5083621951958478,-0.3446422236756933,0.006146315034356965,0.433394458102168,-0.07129848129895691,0.020251504327586316,-0.06699170389340887,0.13950920551270074,-0.06491508165448634,-2.086448561060838,0.12212149101220379,-0.1695586585278979,-0.3578898693837103,-0.24255085254619613,-0.22438733345007172,-0.21902241340585737,-0.8357069171905486,0.005275933855999504,-0.26408852578131514,-0.23207234474753574,0.053505898434663746,-0.024544453327343348,-0.014334690999396434,-0.04645227386947623,0.02566890939133628,-0.4649685448640757,-0.04955716631524576,-0.04034860684535819,-0.2426939229874621,-0.003337520971309234,-0.15969713349894527,-0.06481159988164809,0.3024417133542578,-0.33614871283756836,-0.16330147147452898,0.0027463823837078627,-0.12102615365191208,-0.10761487726198223,0.25992025069997876,0.06612225754980863,-0.13619456047354483,-0.48677506683671645,0.05443801275076285,0.006617610064631164,-0.0887069267597152,-0.13374870522312565,0.05774747477830821,-0.12324672297201789,-0.149386695096991,-0.016589641704474915,0.056426832088051077,0.4107416604319119,-0.14590906770714215,0.022180573050305255,0.02387407250093848,-0.04078023450539829,0.017792647309230535,0.06962657307371012,-0.32966433541358026,0.048917534324427234,-0.02132965199538296,-0.5401686742165177,0.031221166286889434,-0.13283343397554614,0.0027831598035401445,-0.029994455586492344,0.035952571738458464,0.13514566230034472,-0.1046096652580741,-0.09006495206218856,-0.19253823392818614,-0.3197366291075306,-0.1019365493528584,-0.3226512249134765,-0.27324358895283263,-0.14470077403487788,0.011064416851825945,-0.16934839855985215,-0.07773378810468974,-0.014679741495250392,-0.06132398128912357,0.34764688763882073,-0.2872873712865785,0.020426751974200883,0.059237832855813376,-0.19636881366265538,0.7672332473338848,-0.009422090484682122,-0.07536235877377949,-0.013786383376532832,0.5088472320393393,-0.051635991306864436,-0.20014669966931606,-0.012301504064818603,-0.17294886722787445,0.21364692740831043,-0.1055212531737914,-0.25339689461618187,-0.5646196526170845,0.041278232272308146
T1_P3_FA4,cntrl,fa,0.05050617159233546,0.012441343193098852,0.49688746068063994,-0.2359957187492194,-0.05323790856422911,0.41492131196705134,0.5729725892380793,-0.062014122914901916,0.0430055638370097,0.11234409964675313,-0.026931651149136312,0.0015211626349297003,-0.08635898478814394,0.6756178836237845,-0.1961720116829816,-0.33032091577524963,-0.10813890365522429,0.01964419374213867,0.7069704117748858,0.024876244443914713,-0.051420296359640086,-0.1534471315908453,-0.19398249438512996,0.13644340230244908,0.06527824091239055,0.5491384754024359,-0.09125775062799021,-0.02073703666836924,0.15762004018431958,0.4749349839478208,-0.2529774601423104,0.47794183816168273,0.0644220207235036,0.09338183712243907,0.45760760762459973,0.10932606656831495,0.11121323623420061,0.021608380220586896,0.20524370853999963,0.026831523722864847,0.6779760879284855,0.10241254557669283,-0.037380815638832034,-0.03937016845323868,-0.3183189978544456,-0.0472202301854228,-0.14514084079540088,0.29130849673378173,0.0637988045805749,-0.22327671200821095,-0.11825912755282963,-0.15604793371867912,0.024346509789878422,0.10327391183780212,0.18908889465500703,0.019859095833585378,-0.624912555938872,0.0050036849786074524,0.05340119462626106,0.07120608898750562,-0.032676189850179053,-0.22477016777089737,0.0019973185838617416,0.24132301321049315,-0.6170640361323781,-0.3354068137223055,0.1667729150566206,-0.022592000721866512,-0.014474390232721249,0.02162414695254182,0.0832369843881339,0.16523985189288884,-0.35964604004007156,0.03525079933248196,0.08413767074990817,-0.06764622655995249,-0.0732275635459134,0.14642261617250188,0.11055526000328808,0.03861897965950977,0.055592971417522064,0.06877710520195299,0.10713859323320994,-0.11752952361873259,0.12330002689361211,0.06806359062698324,-0.16412051817362097,0.02717191554951329,0.23350790480878073,-0.18630081274847748,0.03754110811324414,0.0839287783697371,-0.26680178023198436,-0.09739971823590018,-0.09762408617929334,0.24117235396689127,-0.043175414270867636,0.050581293263120136,-0.13271430067019355,0.016328979216504853,0.06306097376479672,-0.048782025882593394,-0.22145547373859503,-0.06237434456249308,0.030494997159985167,-0.19592984922665677,0.06416287928612172,0.05703753866573042,0.050814415341103786,0.002322758680900122,-0.04100760404874217,0.014331453913135932,0.28176692415446686,-0.3479846313478453,-6.017160253029459e-4,0.054995459212432776,-0.08171077401298979,0.44186897475238957,0.11932217760198255,-0.015213843074081681,0.13858763443020589,0.5727076419912638,-0.06973789760971344,-0.13298077408085274,0.01757835558574305,-0.07019171744003931,0.46994627579401266,-0.03261646248551507,-0.23561783689524074,-0.2492557601594587,0.015325872604155983
T1_P3_FA5,cntrl,fa,0.08736853381869257,-0.11505897379838233,0.5215681206683817,-0.1743060957550048,0.0476723264180777,0.5707534473793869,0.9868558173867228,-0.05509829093080406,0.31585590125433777,0.258909371918864,-0.23041420760252948,0.14175654916320596,-0.18420698598388252,0.9545993795039158,-0.030539356043365665,-0.5323850399297813,0.12417136915805001,0.3741785745364361,1.0461806177872817,0.1145949615677879,0.005345949261012405,-0.10296967871356055,-0.17401042042319884,0.2700549938458155,0.20556684414351112,0.7420048505735894,-0.041275805079433486,0.0558180623670195,0.1292061560409024,0.5788102799323493,-0.2177529029036779,0.7281269060076868,-0.20374051263738416,0.35490533882677544,0.5828370451650914,-0.13560619997969306,0.040765890907151124,-0.0917470831077137,0.2247674440971902,-0.13117437913716223,0.673183579264252,0.21359821908385943,0.2290312418769337,0.13628912755927736,-0.4392870157898801,-0.38463677606895824,-0.2664735001990304,0.1613890962116714,0.09559972537524031,-0.29639278805226166,-0.22021516621478562,0.08539295278032391,0.02602834949466215,-0.12064762106519658,0.21144924223468783,-0.36152134655884577,-0.7064281973748211,0.05470127507258325,-0.09520755188528139,-0.14930488562280345,0.030445202933184298,-0.3785585902903896,-0.04138242412280978,0.18335280002663212,-1.603927892588332,0.15149413572941098,-0.10627426338445595,0.1570141081958118,-0.3540379998921003,0.3406136213361301,0.22374352338899958,0.15341147665772376,-0.44795319732017885,0.07277891043733302,0.04247225039850942,-0.050534622980339956,-0.04931363507928832,0.7960195640585185,8.338311431417243e-4,-0.09846378859554208,0.07495448660986231,0.10983010812192798,0.6281727511355629,-0.03224691384159481,0.1974360326931445,0.11335875847984106,-0.04452595601860356,0.05352360960032988,-0.029384161203321865,-0.3387327384433844,0.06931674287303238,-0.01344230601060209,-0.6678217054681894,-0.03640539331730812,-0.05317144761001544,0.0882960236679959,-0.021432719943570412,-0.04576070822379815,0.2966817543901672,0.05270884729661993,0.22435070258300072,-0.19471044472648324,0.06350487089027812,-0.046378901985427254,-0.29439779086652407,-0.18893565607604973,0.6809733461209116,0.11788615618532865,0.7394820896305565,0.053144103419111646,0.017556642333420035,-0.05053115755034976,0.3106666619803208,-0.022202131010663574,-0.017542939754708407,-0.06573354700357081,-0.18682821574276845,1.3092581946110624,0.20758463670746785,0.025431006197256148,0.12925501493173996,0.7540415483318252,0.062335337296118454,-0.02912435031743416,-0.05493578732587323,0.3279908401441185,0.4256120719389122,-0.03972643742778618,-0.07296341173111712,-0.28766805938235795,-0.10301877489900504
T1_P3_V5,vpa,cntrl,-0.1433337084795204,0.06928264669992874,-0.36255781648058377,0.314563562382677,-0.010644607030089447,-0.580161066087043,-0.7442376752432761,0.08050606724038999,-0.19191316931143126,-0.18732064081731103,-0.145700317832824,0.03453041757664634,0.10728729981539842,-0.7326507699997906,0.5697359994376017,-0.07073887525756618,-0.13256385985341146,-0.2360094607103262,-0.7587455369796121,-0.4379188579957342,-0.06811853536570173,-0.09238723314086425,0.11404790393542014,-0.2845048639081601,-0.03441482829072698,-0.6285197630982619,-0.02584173463770269,-0.0667106989884645,-0.22549116669127284,-0.631684425858493,0.1973897344633846,-0.6829358512756294,-0.08905641410871182,-0.36866455381780483,-0.4348950298458821,0.028089664044160766,-0.1231723633809777,-0.06169913420958206,-0.2459147758773321,-0.014175680608629806,-0.39970225736717824,0.03940548132420641,-0.07622684030143453,0.06234993759559166,0.2913868082651008,0.26644572778127357,0.1825414323075405,0.17390112977397085,-0.05822595146184552,0.1549167150725792,0.1518262553705709,-0.7097861480441832,0.00611959349422276,0.2576630199958373,0.12589953519341412,-0.04621356970464612,0.8490749421974365,-0.06731030232993508,0.017717910980208192,-0.29108766737941494,0.05429200272614266,0.11640835078122563,0.009477243738162323,-0.5999216830959242,0.5759890899112844,-0.13033724111897657,0.09791820333584075,0.1358237814533702,0.33667461567389323,-0.2670745253127248,-0.28308468796148034,-0.08494703544228721,0.3366930052549556,-0.17238418649703927,-0.0753645631152588,0.06632934464068219,0.11162968482563404,-0.663286129091256,0.24165644605098593,0.029691017046507773,-0.0780253216854973,-0.07563044470797815,-0.45841489671711,0.1637287170958495,-0.18001755667212305,-0.10047982774017936,-0.031112460809734517,0.014226672902215859,-0.09072747479914156,0.26557229226162793,-0.162005474758614,-0.058631494052161025,0.5938395113700048,0.07171357529466892,0.10508962917879862,-0.2474497267426616,0.03659633743011893,-0.06447973985529101,-0.04578576351054508,-0.04264581711744873,-0.1900164987055925,0.20512977118847772,0.182064915418572,0.10566753157813584,-0.34603685419148994,0.32426695167843694,-0.49622658083308213,-0.09232158308553472,-0.5036081385092214,-0.007429420364495225,0.0222605987354977,0.102361705872016,-0.3425153971901015,0.18669617164236918,0.04738303264608755,0.01840458293054581,0.18375024119926486,-1.5124572154082776,-0.24201537419211488,0.0131994054994762,-0.11848818296492557,-0.7578690593647579,-0.028658438497527472,0.11115405543664401,0.016598783727671245,-0.11683009820247442,-0.3532785120941582,0.05053893708939296,0.31346127306811483,0.13261772238486705,-0.2547576375754822
T1_P3_VFA3,vpa,fa,-0.12193686818195736,-0.17302798421823093,-0.12957697376862362,0.08911627892091724,0.05310287478730717,-0.2711726283663717,0.3970558210540899,0.05943372964638011,-0.14611941241345996,0.29819346992288676,-0.04770176247549478,0.12541145380108057,0.05710008504926653,-0.08691259432882217,-1.007282389648565,-0.2617746214732519,-1.8625231719224256e-4,-0.11047618652760949,0.07199773198350917,0.1795157197952425,0.053474221143829645,0.12385603612109863,-0.15224485161319581,-0.04680170974632293,0.0012059190063366289,-0.20393081499110408,0.13044135142577137,0.09478081328608665,-0.22446857629854844,0.04173169368766946,-0.12446110148727263,-0.006850027686353621,0.07255560637720725,-0.025009724173048385,-0.02152047699344043,0.0407063638421487,0.005941984524730576,0.0359028920295717,-0.3836943959252269,0.047490601301946475,1.8127743776230163,0.15544717782574402,0.09045868302701393,0.12667843701044726,0.13100045839492236,0.11348731429028575,0.07012839342264425,-0.1506039705643238,-0.06496627625125045,0.14168694712032626,0.050421685701023664,0.17049573719799196,0.10246794253545552,0.08753725663293925,0.43646045022398283,-0.06646252003796901,0.5598038526906582,0.010118618008562168,0.03832528790968634,0.08501379569201964,0.03674992660772109,-0.08046830967057893,0.028874693706167423,-0.30902511990856624,0.5821985666017445,0.19994448328231262,-0.11507553111790764,0.028102394243856778,0.28220194024621864,-0.03160778501550432,0.029974074442572832,0.046650825696445485,0.2926259669041005,-0.06881282712495432,-0.22297202458020118,0.02564370943097844,0.09841614824315749,0.8832640000084986,0.0506916551882436,-0.10636056595302823,-0.025375154128595017,0.1254763242922013,-0.025149804289799328,0.11082114540350088,-0.06177987332984329,-0.10400393757378976,0.012929614080239182,0.07236079725173514,-0.14099734303911565,0.152603648133919,-0.048617507589602,-0.23250789372618702,0.0696412058068453,-0.20248663227769662,-0.02376151830994774,-0.3908874934691027,0.048318710936036756,-0.3013829154365988,0.0031388381296697156,0.0034317971782028356,0.29477245742727787,0.09821999023974881,0.08303043642717918,-0.03308712509911127,0.28923252862044396,0.20018216232907285,0.0789982671629127,-0.10557121687643954,1.0148038546687292,0.1119411490259206,0.091160739855625,0.31127618995348233,-0.1363631644705885,0.11517243442962466,-0.031760250219200745,-0.10143626692471353,0.0838235356724128,0.5719582096425312,-0.23464667268197592,0.06349438521922225,-0.08080650309631719,-0.5019057175227656,0.06755241792300622,0.02827001453772792,-0.03440866774523198,0.35219957599720697,-0.331071175378676,0.08015816798263994,-0.3230657558680955,-0.30262906863228717,0.04988030910325178
T1_P3_VFA4,vpa,fa,0.16740546795146652,0.12488842679327058,0.012882302293812008,0.44885119370921717,0.10307364204559591,-0.3278993330300031,-0.12422722035979615,0.22260749785808118,-0.13391392113096337,0.2379198048347669,0.06864370023471067,0.22710089342667325,0.229524550137111,-0.4977940014877544,-0.02566587762914956,0.04224722792565887,0.0819947206793947,-0.0533859314430727,-0.39400450400189335,0.2674772756021961,0.11533720920994422,0.2033112405532372,0.1469683105562057,-0.012112435702345742,0.058754562895450266,-0.2976438023368201,0.16429565905653806,0.05383091927242696,-0.19889662198872649,-0.3051751305311945,0.09448801733787748,-0.13061852212975078,0.12195138578627068,0.10043490485362032,-0.07342988246924277,-0.06847132553654864,-0.09364390556251775,0.13387669239687516,-0.16056955184854382,0.11996894331510308,1.1114355776736213,-0.13848258105984315,-0.08283652979624626,0.3178822748865459,0.22597961472137834,0.13141534752365222,0.196323068803133,0.43325986897676305,-0.00895606607653628,0.3347645473119269,0.3341513992427198,-0.24765298205707237,0.03868772856457604,0.06352260235666375,0.11573564040715734,0.10307111280695624,0.8822786065022725,0.2130073927597302,0.09061183628572743,0.26653972752141003,0.018243615655955208,0.21853170934194222,0.08609891866919993,0.13291438478429562,0.3651000643173721,0.3441628349256625,0.008389088572718147,0.03554462896878081,-0.6397935595428395,0.13033933822664828,0.11946596122427963,0.0641551652707128,0.4297055712902092,0.11573145587442042,0.03985868583603923,0.16910469183450244,0.19554718542155994,0.06558504493435745,-0.06349840693931219,-0.23131506212023561,0.04480640961962894,0.13900873920652837,0.04607318501934692,0.08777511469423332,0.03820558840807628,0.008376322596073842,0.19725333132758882,0.16695469547506286,-0.17107871527936241,0.2091009974937906,0.13115709237333148,-0.05040287210273638,0.4003313288869532,-0.1355112267767034,0.020949428271015955,-0.1136793765670559,0.1021414976853173,-0.0388593162699974,-0.0410237714965473,0.11366576312143258,0.15884192034895347,0.046349894050766845,0.1584623450838391,0.2260534047893326,0.26003905243241593,0.3724785192363366,0.0406615970655516,0.02174302722943092,0.8195582543668121,0.2110393845154417,0.15205825283770308,0.17960136952798186,0.08343469955008026,0.3190429160187552,-0.009996636662795096,-0.08855685399461896,0.15500859489928298,0.0802123359655458,-0.10239813619935913,0.16369927621963629,0.08909568886881952,-0.4942782085900685,0.08666949480787696,0.20270376687253513,-0.0019813029562825504,0.3212991102402556,-0.3065344441858304,0.22451919274041973,0.07941335308925021,0.15785601197402424,-0.04229881207629026
T1_P4_C5,cntrl,cntrl,0.15005830862495986,0.05609511810783707,0.4402076616738328,-0.1675352310523165,0.021353819217488683,0.5211222443451059,0.33820252844748155,-0.054846666307567106,0.033329448529775194,0.1427736598365961,0.3487386452991386,-0.16686024499824956,-0.21372823358175377,0.6133357337267776,0.24836873606818627,0.14245395082503437,-0.10347379957755945,0.05809071386602757,0.5427527023764507,0.39556805596694156,-0.0917662211010274,-0.031169353199516903,-0.08651958932259028,0.24219512722541708,-0.06339087883950205,0.5981808596379249,-0.10580490662887601,-0.05548730441806579,0.21717905802749715,0.5476183828242877,-0.014537383008123753,0.6495397755154624,0.015321124496361967,0.27210493728113905,0.3803191369837617,-0.2087925160282926,-0.022917537373428457,0.008336601989216711,0.3665380435153349,-0.03756716498359422,-1.2056019435551126,0.024463312336690447,-0.13560274120666413,-0.16039566922924056,-0.32687770120173953,-0.46554267045496034,-0.32252695313305946,-0.21971702260414921,0.114269693229647,-0.26871501740246295,-0.24312492348953174,0.023349422039058366,-0.10500671471886339,-0.30426576857561133,-0.4531003465872641,-0.11266159933877976,-0.7996179424095943,-0.0637337116555585,-0.08555900387412164,0.14167933782868525,-0.0691674772795508,-0.16465715790595858,-0.01873517859365366,0.7564303943027956,-0.54061338575938,-0.07431117890394949,-0.01871622708285072,-0.13374625257295533,-0.5733791963424526,0.4169750515944995,0.11045508383152347,0.013955781594936458,-0.46895498167128985,0.11044392271397042,0.19022670483891363,-0.060911637470838255,-0.18329959355501044,0.08391892672488917,-0.35701531804207093,-0.018521331449980194,0.05335423611005234,0.06315946901453962,0.46152047756383496,-0.19190371663631722,0.23107681532715474,0.08084638023520836,0.03167325617121194,0.037965490156789086,-0.022614709770865715,-0.4476119719768978,0.10340953275623196,0.05619192041672,-0.9768314113338115,-0.19307264955122708,-0.2792205105530354,0.38686859844230903,-0.017018440884943083,0.23987177566541346,-0.008049445354547475,0.010551089584169651,-0.03269032246062363,-0.3572947299323885,-0.22027108438058968,-0.004996804662286419,-0.0041369768545831895,-0.23923912107095888,0.2823072635146833,0.08066704828152914,0.03956780315417635,-0.00732699939495767,0.07994883597320587,-0.22226761387076813,0.4561520572719685,-0.5485592704394102,0.028750061656201392,0.01703134797237798,-0.2276770740851938,0.9946820641359628,0.22710948955093685,-0.017251729365448207,0.1701722708359767,0.7935192160156876,0.03772516640350756,-0.0450072362654588,0.013461505235155775,-0.057337532715868667,0.38689182476309997,-0.0658445120171814,-0.32936766895902936,0.024390282504277272,0.10131344123624292
T1_P4_C6,cntrl,cntrl,0.18561639216072723,0.03646887045132702,0.4391746393386446,0.0822126559655908,0.09929091298992918,0.6226220940475098,0.22965315752661866,-0.07663302846345567,0.11944364104380473,0.29701090427668775,0.22330657270633003,-0.18029278313991523,0.10908165099763914,0.34232137830099396,-0.43044055246853125,0.08814637026833518,0.0355764091138119,0.24660388207270423,0.3792429673123633,0.49049258974178434,0.03709239927095369,0.02545648528419881,0.023693442634124824,0.32489802088915487,0.07118333490861808,0.3323423124351483,0.02271092659299038,0.06909812622003898,0.23268159366485625,0.3733835035898065,0.1608416441783478,0.4491929163825808,-0.10323231261364477,0.37472073714474935,0.12264627745221413,-0.023133276483386513,-0.05601477408760491,0.054837613347784156,0.43612460940682685,0.06854356846113219,-1.6732968573584137,0.07965108858872944,0.04347894922398837,-0.00770738745774287,0.05848306970587118,-0.02017127196788272,-0.1589438845968325,0.08171009646731311,0.055095657172002335,-0.02822206880114382,0.03346960763976331,0.36289248410857383,-0.0016181061484646419,-0.1335464351703372,-0.34659997274186377,-0.08600857136510223,-0.6912162125617556,-0.13790175489264048,-0.00777820301031473,0.8504511302461334,-0.037806022613899294,0.04232477628816769,-0.03896652208464963,0.4832718856058219,0.3025804544803862,0.1282320145713483,-0.18795072886132005,-0.2563055556934646,-0.10266759134779778,0.2818154283545089,0.27741495718081516,-0.0878542182181056,-0.2310829458363395,0.10790307611339162,0.16490667431195563,0.010393743342390977,-0.05787714526394103,0.6952955777384002,-0.16147818809407236,0.0382999712398254,0.11086686771871387,0.15884218249337692,0.16317112575796527,0.006974252364954711,0.31007586819477306,0.188939043647226,0.1736014497724171,0.08747779100737235,0.1981458895855167,-0.08394950971951431,0.10228699399700023,0.17907388414880315,-0.3102052413160541,-0.05436876358109481,0.14231467534424494,0.22223075209313264,-0.0475126760802504,0.27191198185031323,0.06858754742330646,0.09229330957974967,0.21885515688863635,-0.07922815164439558,0.18600153622795196,0.020150567707328978,0.9652349707472597,-0.25067182521409975,0.4023526883349696,0.19159610058273696,0.6247960607989744,0.10122653560632693,0.22090143773907034,-0.24357938004817753,0.30977098409754145,0.16436386008605577,0.12510932047354067,0.0699855353581116,-0.11464313293138842,0.9753423041391283,0.3262992297186406,0.11446968655514315,0.4748803467726594,0.8740660126207749,0.22251956581209645,0.07883592689880957,0.09031904780842819,0.23242841705747744,0.28526997242417185,0.15645668099199048,-0.1681468017381975,0.019460169002605707,0.4307855685795438
