Compound,Type, File Name, RT,m_0,m_1,m_2,m_3,m_4,m_5
Acetylcarnitine,heavy,pP2_H_C2.d,11.162,5841589,585568,,,,
Acetylcarnitine,heavy,pP2_H_C3.d,11.161,7334493,786228,,,,
Acetylcarnitine,heavy,pP2_H_VPA3.d,11.181,5258329,558635,,,,
Acetylcarnitine,heavy,pP3_H_C4.d,11.201,6053842,636649,,,,
Acetylcarnitine,heavy,pP3_H_VPA4.d,11.216,3201006,371724,,,,
Acetylcarnitine,heavy,pP4_H_C5.d,11.185,6608009,724400,,,,
Acetylcarnitine,heavy,pP4_H_VPA5.d,11.149,4730550,489889,,,,
Acetylcarnitine,solv,psol2.d,11.278,0,0,,,,
Acetylcarnitine,solv,psol3.d,11.031,0,0,,,,
Phosphocholine,mix,pmix1.d,15.84,53595740,3131911,,,,
Phosphocholine,mix,pmix2.d,15.854,67536280,3697927,,,,
Phosphocholine,mix,pmix3.d,15.822,68207170,3699891,,,,
Phosphocholine,mix,pmix4.d,15.821,65716990,3659536,,,,
Phosphocholine,mix,pmix5.d,15.84,56555260,3159201,,,,
Phosphocholine,light,pP1_L_C1.d,15.781,126693400,6873613,,,,
Phosphocholine,light,pP1_L_VPA1.d,15.681,232488400,12356640,,,,
Phosphocholine,light,pP2_L_C2.d,15.766,180365400,9552278,,,,
Phosphocholine,light,pP2_L_VPA2.d,15.716,183816700,9788878,,,,
Phosphocholine,light,pP3_L_C3.d,15.782,127341200,6719636,,,,
Phosphocholine,light,pP3_L_VPA3.d,15.617,244737100,13366350,,,,
Phosphocholine,light,pP3_L_VPA4.d,15.669,239527300,13034560,,,,
Phosphocholine,light,pP4_L_C4.d,15.636,178339000,9486763,,,,
Phosphocholine,light,pP4_L_C5.d,15.75,139877500,7328474,,,,
Phosphocholine,light,pP4_L_VPA5.d,15.686,207809300,11333770,,,,
Phosphocholine,heavy,pP1_H_C1.d,15.632,217607000,11776990,,,,
Phosphocholine,heavy,pP1_H_VPA1.d,15.635,170850500,9011515,,,,
Phosphocholine,heavy,pP1_H_VPA2.d,15.631,172001400,9090717,,,,
Phosphocholine,heavy,pP2_H_C2.d,15.68,175278200,9448338,,,,
Phosphocholine,heavy,pP2_H_C3.d,15.646,172160400,9148214,,,,
Phosphocholine,heavy,pP2_H_VPA3.d,15.683,244953700,13517880,,,,
Phosphocholine,heavy,pP3_H_C4.d,15.703,183372500,9833247,,,,
Phosphocholine,heavy,pP3_H_VPA4.d,15.752,180666000,9965099,,,,
Phosphocholine,heavy,pP4_H_C5.d,15.72,196529700,11222960,,,,
Phosphocholine,heavy,pP4_H_VPA5.d,15.651,203023600,10916590,,,,
Phosphocholine,solv,psol2.d,15.945,122517,0,,,,
Phosphocholine,solv,psol3.d,15.914,88219,0,,,,
SAM,mix,pmix1.d,17.098,2559730,885803,328773,50714,,
SAM,mix,pmix2.d,17.095,4025087,1389873,488740,102230,,
SAM,mix,pmix3.d,17.063,3968640,1990312,853011,163327,,
SAM,mix,pmix4.d,17.063,3629449,1203930,452621,77849,,
SAM,mix,pmix5.d,17.065,3116536,980350,361526,50570,,
SAM,light,pP1_L_C1.d,17.105,33520510,7625231,2485188,0,,
SAM,light,pP1_L_VPA1.d,17.088,73017420,13470910,0,0,,
SAM,light,pP2_L_C2.d,17.09,28932410,5488122,0,0,,
SAM,light,pP2_L_VPA2.d,17.074,38411730,9078165,3102485,0,,
SAM,light,pP3_L_C3.d,17.056,17866060,3582718,0,0,,
SAM,light,pP3_L_VPA3.d,17.057,74115050,13900950,0,0,,
SAM,light,pP3_L_VPA4.d,17.076,62452260,13084940,0,0,,
SAM,light,pP4_L_C4.d,17.076,46619630,8785783,0,0,,
SAM,light,pP4_L_C5.d,17.074,28901270,5606013,0,0,,
SAM,light,pP4_L_VPA5.d,17.109,70632250,14385400,0,0,,
SAM,heavy,pP1_H_C1.d,17.072,30141240,36484510,18156610,4084089,,
SAM,heavy,pP1_H_VPA1.d,17.125,16455830,18658200,8826659,2001855,,
SAM,heavy,pP1_H_VPA2.d,17.088,13015630,16707520,8261258,1952134,,
SAM,heavy,pP2_H_C2.d,17.071,20249900,26943010,14073320,3168499,,
SAM,heavy,pP2_H_C3.d,17.086,16774040,22410320,11391350,2593052,,
SAM,heavy,pP2_H_VPA3.d,17.106,29944670,34346800,15506090,3555180,,
SAM,heavy,pP3_H_C4.d,17.11,24302400,31518170,15151180,3412331,,
SAM,heavy,pP3_H_VPA4.d,17.092,16039390,15913430,7072642,1626242,,
SAM,heavy,pP4_H_C5.d,17.111,26027250,31457060,14793050,3321324,,
SAM,heavy,pP4_H_VPA5.d,17.075,22061660,23616680,10563070,2430585,,
SAM,solv,psol2.d,16.972,21135,8915,6445,0,,
SAM,solv,psol3.d,17.999,0,0,0,0,,
Arginine,mix,pmix1.d,19.961,2112238,163805,,,,
Arginine,mix,pmix2.d,19.793,2763643,216715,,,,
Arginine,mix,pmix3.d,19.761,2911549,240148,,,,
Arginine,mix,pmix4.d,19.777,2651477,0,,,,
Arginine,mix,pmix5.d,19.829,2329865,187364,,,,
Arginine,light,pP1_L_C1.d,19.77,12202950,964511,,,,
Arginine,light,pP1_L_VPA1.d,19.819,34379760,2553680,,,,
Arginine,light,pP2_L_C2.d,19.838,8121455,657947,,,,
Arginine,light,pP2_L_VPA2.d,19.738,15806240,1246084,,,,
Arginine,light,pP3_L_C3.d,19.754,5748774,459300,,,,
Arginine,light,pP3_L_VPA3.d,19.672,66247530,4804031,,,,
Arginine,light,pP3_L_VPA4.d,19.724,32674990,2458886,,,,
Arginine,light,pP4_L_C4.d,19.674,58926970,4281768,,,,
Arginine,light,pP4_L_C5.d,19.722,9933963,771968,,,,
Arginine,light,pP4_L_VPA5.d,19.724,61527210,4485643,,,,
Arginine,heavy,pP1_H_C1.d,19.687,69678460,5040942,,,,
Arginine,heavy,pP1_H_VPA1.d,19.74,56225480,4137829,,,,
Arginine,heavy,pP1_H_VPA2.d,19.686,46551820,3405603,,,,
Arginine,heavy,pP2_H_C2.d,19.703,50812000,3755569,,,,
Arginine,heavy,pP2_H_C3.d,19.685,52953620,3866048,,,,
Arginine,heavy,pP2_H_VPA3.d,19.738,50858150,3753917,,,,
Arginine,heavy,pP3_H_C4.d,19.742,39683910,2940079,,,,
Arginine,heavy,pP3_H_VPA4.d,19.84,11948180,928777,,,,
Arginine,heavy,pP4_H_C5.d,19.776,39730750,2944863,,,,
Arginine,heavy,pP4_H_VPA5.d,19.707,48612860,3591950,,,,
Arginine,solv,psol2.d,19.537,0,0,,,,
Arginine,solv,psol3.d,19.042,0,0,,,,
Methyl-L-Lysine,mix,pmix1.d,20.061,114189,0,0,0,,
Methyl-L-Lysine,mix,pmix2.d,20.323,112836,0,0,28591,,
Methyl-L-Lysine,mix,pmix3.d,20.573,106152,0,0,47093,,
Methyl-L-Lysine,mix,pmix4.d,20.555,89206,0,0,39408,,
Methyl-L-Lysine,mix,pmix5.d,20.508,82515,20270,0,21407,,
Methyl-L-Lysine,light,pP1_L_C1.d,20.366,283891,47027,0,13063,,
Methyl-L-Lysine,light,pP1_L_VPA1.d,20.729,738089,83373,0,19623,,
Methyl-L-Lysine,light,pP2_L_C2.d,20.649,276977,0,0,0,,
Methyl-L-Lysine,light,pP2_L_VPA2.d,20.583,437021,55209,0,23887,,
Methyl-L-Lysine,light,pP3_L_C3.d,20.565,155202,29935,0,29066,,
Methyl-L-Lysine,light,pP3_L_VPA3.d,20.665,1124597,129502,0,0,,
Methyl-L-Lysine,light,pP3_L_VPA4.d,20.602,737450,85787,0,0,,
Methyl-L-Lysine,light,pP4_L_C4.d,20.634,650212,0,0,16862,,
Methyl-L-Lysine,light,pP4_L_C5.d,20.533,221278,36321,0,10500,,
Methyl-L-Lysine,light,pP4_L_VPA5.d,20.552,812626,93005,0,15030,,
Methyl-L-Lysine,heavy,pP1_H_C1.d,20.647,715913,77463,0,15304,,
Methyl-L-Lysine,heavy,pP1_H_VPA1.d,20.832,975547,100361,0,36901,,
Methyl-L-Lysine,heavy,pP1_H_VPA2.d,20.663,1037682,102438,0,25672,,
Methyl-L-Lysine,heavy,pP2_H_C2.d,20.646,429910,72844,0,20972,,
Methyl-L-Lysine,heavy,pP2_H_C3.d,20.612,664354,80785,0,0,,
Methyl-L-Lysine,heavy,pP2_H_VPA3.d,20.566,784948,67497,0,20624,,
Methyl-L-Lysine,heavy,pP3_H_C4.d,20.437,528184,0,0,22087,,
Methyl-L-Lysine,heavy,pP3_H_VPA4.d,20.668,363832,53460,0,0,,
Methyl-L-Lysine,heavy,pP4_H_C5.d,20.454,407093,51708,0,13899,,
Methyl-L-Lysine,heavy,pP4_H_VPA5.d,20.617,676412,0,0,0,,
Methyl-L-Lysine,solv,psol2.d,20.017,0,0,0,44307,,
Methyl-L-Lysine,solv,psol3.d,19.969,3694,0,0,0,,
Choline,mix,pmix1.d,20.69,74510030,4316831,,,,
Choline,mix,pmix2.d,20.191,59667390,3253558,,,,
Choline,mix,pmix3.d,20.01,86319020,4947329,,,,
Choline,mix,pmix4.d,20.009,85790360,4873556,,,,
Choline,mix,pmix5.d,20.011,82036500,4521292,,,,
Choline,light,pP1_L_C1.d,20.201,73220350,4001827,,,,
Choline,light,pP1_L_VPA1.d,20.547,122517700,6438046,,,,
Choline,light,pP2_L_C2.d,20.5,102693000,5381043,,,,
Choline,light,pP2_L_VPA2.d,20.003,93354250,5273381,,,,
Choline,light,pP3_L_C3.d,20.019,86481570,4941724,,,,
Choline,light,pP3_L_VPA3.d,20.516,95115360,5419848,,,,
Choline,light,pP3_L_VPA4.d,20.469,88951270,5074948,,,,
Choline,light,pP4_L_C4.d,20.502,106973300,6025480,,,,
Choline,light,pP4_L_C5.d,20.004,86806130,4856749,,,,
Choline,light,pP4_L_VPA5.d,20.254,63918260,3619544,,,,
Choline,heavy,pP1_H_C1.d,20.498,103262900,5804466,,,,
Choline,heavy,pP1_H_VPA1.d,20.319,71041750,4123723,,,,
Choline,heavy,pP1_H_VPA2.d,20.497,90586520,5213785,,,,
Choline,heavy,pP2_H_C2.d,20.514,120782600,6784155,,,,
Choline,heavy,pP2_H_C3.d,20.446,114191300,6422972,,,,
Choline,heavy,pP2_H_VPA3.d,20.235,64828760,3694709,,,,
Choline,heavy,pP3_H_C4.d,20.238,80673040,4523115,,,,
Choline,heavy,pP3_H_VPA4.d,20.485,126644400,6736464,,,,
Choline,heavy,pP4_H_C5.d,20.239,92528620,4972861,,,,
Choline,heavy,pP4_H_VPA5.d,20.468,96357320,5500982,,,,
Choline,solv,psol2.d,19.984,1118857,60408,,,,
Choline,solv,psol3.d,19.986,713135,46550,,,,
Thiamine,mix,pmix1.d,20.855,42973,8832,15659,,,
Thiamine,mix,pmix2.d,20.34,72045,14639,31426,,,
Thiamine,mix,pmix3.d,20.639,49186,0,20031,,,
Thiamine,mix,pmix4.d,20.588,38527,0,14488,,,
Thiamine,mix,pmix5.d,20.574,29364,0,19370,,,
Thiamine,light,pP1_L_C1.d,20.366,110739,27121,0,,,
Thiamine,light,pP1_L_VPA1.d,20.746,147156,27830,14583,,,
Thiamine,light,pP2_L_C2.d,20.699,83132,21377,18410,,,
Thiamine,light,pP2_L_VPA2.d,20.616,104548,20393,28021,,,
Thiamine,light,pP3_L_C3.d,20.615,38729,0,0,,,
Thiamine,light,pP3_L_VPA3.d,20.698,173971,31902,0,,,
Thiamine,light,pP3_L_VPA4.d,20.635,120451,23135,30500,,,
Thiamine,light,pP4_L_C4.d,20.667,109517,16394,27195,,,
Thiamine,light,pP4_L_C5.d,20.599,42450,0,0,,,
Thiamine,light,pP4_L_VPA5.d,20.42,193279,34315,32091,,,
Thiamine,heavy,pP1_H_C1.d,20.664,101563,15332,19361,,,
Thiamine,heavy,pP1_H_VPA1.d,20.485,276676,52204,33022,,,
Thiamine,heavy,pP1_H_VPA2.d,20.663,189196,31272,0,,,
Thiamine,heavy,pP2_H_C2.d,20.679,93545,0,21611,,,
Thiamine,heavy,pP2_H_C3.d,20.645,108410,16850,16597,,,
Thiamine,heavy,pP2_H_VPA3.d,20.384,265382,42554,0,,,
Thiamine,heavy,pP3_H_C4.d,20.404,120478,0,22097,,,
Thiamine,heavy,pP3_H_VPA4.d,20.701,119741,19300,0,,,
Thiamine,heavy,pP4_H_C5.d,20.388,170959,18955,0,,,
Thiamine,heavy,pP4_H_VPA5.d,20.634,146934,26029,0,,,
Thiamine,solv,psol2.d,21.143,3434,0,10597,,,
Thiamine,solv,psol3.d,21.028,1997,0,18356,,,
Lysine,mix,pmix1.d,20.11,460542,50806,,,,
Lysine,mix,pmix2.d,20.042,320348,26638,,,,
Lysine,mix,pmix3.d,20.854,2913,0,,,,
Lysine,mix,pmix4.d,19.992,426776,34255,,,,
Lysine,mix,pmix5.d,21.021,765,2345,,,,
Lysine,light,pP1_L_C1.d,21.078,0,0,,,,
Lysine,light,pP1_L_VPA1.d,20.018,1708569,133263,,,,
Lysine,light,pP2_L_C2.d,20.02,1415666,118333,,,,
Lysine,light,pP2_L_VPA2.d,21.145,10583,0,,,,
Lysine,light,pP3_L_C3.d,20.797,0,0,,,,
Lysine,light,pP3_L_VPA3.d,20.086,1663888,127834,,,,
Lysine,light,pP3_L_VPA4.d,20.006,1677756,125135,,,,
Lysine,light,pP4_L_C4.d,20.039,2149464,172581,,,,
Lysine,light,pP4_L_C5.d,20.914,5410,2929,,,,
Lysine,light,pP4_L_VPA5.d,20.055,1054066,97514,,,,
Lysine,heavy,pP1_H_C1.d,20.052,2307993,186596,,,,
Lysine,heavy,pP1_H_VPA1.d,20.319,968023,97290,,,,
Lysine,heavy,pP1_H_VPA2.d,20.067,1386634,105583,,,,
Lysine,heavy,pP2_H_C2.d,20.017,2142658,173469,,,,
Lysine,heavy,pP2_H_C3.d,19.999,2559689,214908,,,,
Lysine,heavy,pP2_H_VPA3.d,20.036,946545,86869,,,,
Lysine,heavy,pP3_H_C4.d,20.023,1167845,100948,,,,
Lysine,heavy,pP3_H_VPA4.d,21.098,2003,0,,,,
Lysine,heavy,pP4_H_C5.d,20.057,1178993,108594,,,,
Lysine,heavy,pP4_H_VPA5.d,20.021,1747378,146383,,,,
Lysine,solv,psol2.d,20.017,0,0,,,,
Lysine,solv,psol3.d,20.614,0,0,,,,
"NE,NE,NE-Trimethyllysine",mix,pmix1.d,20.988,4278,0,1065,,,
"NE,NE,NE-Trimethyllysine",mix,pmix2.d,20.902,0,0,0,,,
"NE,NE,NE-Trimethyllysine",mix,pmix3.d,20.953,12667,0,0,,,
"NE,NE,NE-Trimethyllysine",mix,pmix4.d,21.151,0,4563,0,,,
"NE,NE,NE-Trimethyllysine",mix,pmix5.d,20.822,9857,0,3238,,,
"NE,NE,NE-Trimethyllysine",light,pP1_L_C1.d,20.35,61027,6483,17685,,,
"NE,NE,NE-Trimethyllysine",light,pP1_L_VPA1.d,20.746,120323,17660,9334,,,
"NE,NE,NE-Trimethyllysine",light,pP2_L_C2.d,20.666,22218,0,0,,,
"NE,NE,NE-Trimethyllysine",light,pP2_L_VPA2.d,20.616,51235,12849,0,,,
"NE,NE,NE-Trimethyllysine",light,pP3_L_C3.d,20.582,11118,0,0,,,
"NE,NE,NE-Trimethyllysine",light,pP3_L_VPA3.d,20.665,175227,29192,0,,,
"NE,NE,NE-Trimethyllysine",light,pP3_L_VPA4.d,20.602,106611,12142,0,,,
"NE,NE,NE-Trimethyllysine",light,pP4_L_C4.d,20.634,115786,19013,0,,,
"NE,NE,NE-Trimethyllysine",light,pP4_L_C5.d,20.583,19337,0,1015,,,
"NE,NE,NE-Trimethyllysine",light,pP4_L_VPA5.d,20.403,175900,21200,0,,,
"NE,NE,NE-Trimethyllysine",heavy,pP1_H_C1.d,20.631,134886,36928,18516,,,
"NE,NE,NE-Trimethyllysine",heavy,pP1_H_VPA1.d,20.485,224217,35315,30178,,,
"NE,NE,NE-Trimethyllysine",heavy,pP1_H_VPA2.d,20.646,178179,18687,10899,,,
"NE,NE,NE-Trimethyllysine",heavy,pP2_H_C2.d,20.663,78121,14830,0,,,
"NE,NE,NE-Trimethyllysine",heavy,pP2_H_C3.d,20.628,101050,12077,9671,,,
"NE,NE,NE-Trimethyllysine",heavy,pP2_H_VPA3.d,20.384,211654,12462,32419,,,
"NE,NE,NE-Trimethyllysine",heavy,pP3_H_C4.d,20.387,103291,12035,16756,,,
"NE,NE,NE-Trimethyllysine",heavy,pP3_H_VPA4.d,20.684,68950,16989,11728,,,
"NE,NE,NE-Trimethyllysine",heavy,pP4_H_C5.d,20.388,107795,8850,0,,,
"NE,NE,NE-Trimethyllysine",heavy,pP4_H_VPA5.d,20.617,111601,22511,17459,,,
"NE,NE,NE-Trimethyllysine",solv,psol2.d,21.077,0,0,11419,,,
"NE,NE,NE-Trimethyllysine",solv,psol3.d,20.714,4613,0,9287,,,
